date,slice_label,OT
2000-1-1 00:00.0,1,1.042066932
2000-1-1 00:00.0,1,1.090464711
2000-1-1 00:00.0,1,1.046310663
2000-1-1 00:00.0,1,1.061986208
2000-1-1 00:00.0,1,1.053859949
2000-1-1 00:00.0,1,1.100230217
2000-1-1 00:00.0,1,1.120620728
2000-1-1 00:00.0,1,1.124803901
2000-1-1 00:00.0,1,1.115915179
2000-1-1 00:00.0,1,1.059196472
2000-1-1 00:00.0,1,1.044759154
2000-1-1 00:00.0,1,0.991971076
2000-1-1 00:00.0,1,1.036551356
2000-1-1 00:00.0,1,1.063362718
2000-1-1 00:00.0,1,1.065386295
2000-1-1 00:00.0,1,1.089526296
2000-1-1 00:00.0,1,1.115336657
2000-1-1 00:00.0,1,1.090987206
2000-1-1 00:00.0,1,1.023314118
2000-1-1 00:00.0,1,0.998946369
2000-1-1 00:00.0,1,1.011203647
2000-1-1 00:00.0,1,1.025761962
2000-1-1 00:00.0,1,1.054201365
2000-1-1 00:00.0,1,1.139585137
2000-1-1 00:00.0,1,1.096043944
2000-1-1 00:00.0,1,1.056271791
2000-1-1 00:00.0,1,1.011962533
2000-1-1 00:00.0,1,1.038652778
2000-1-1 00:00.0,1,0.998365343
2000-1-1 00:00.0,1,0.999307275
2000-1-1 00:00.0,1,1.065255523
2000-1-1 00:00.0,1,1.070036173
2000-1-1 00:00.0,1,1.108683467
2000-1-1 00:00.0,1,1.048086882
2000-1-1 00:00.0,1,1.071573019
2000-1-1 00:00.0,1,0.978667617
2000-1-1 00:00.0,1,0.977947354
2000-1-1 00:00.0,1,1.040012717
2000-1-1 00:00.0,1,1.053446651
2000-1-1 00:00.0,1,1.097120166
2000-1-1 00:00.0,1,1.065079927
2000-1-1 00:00.0,1,1.070358872
2000-1-1 00:00.0,1,1.026291966
2000-1-1 00:00.0,1,0.947559118
2000-1-1 00:00.0,1,1.021060467
2000-1-1 00:00.0,1,0.992350161
2000-1-1 00:00.0,1,1.014659286
2000-1-1 00:00.0,1,0.988530457
2000-1-1 00:00.0,1,1.040931702
2000-1-1 00:00.0,1,1.067497134
2000-1-1 00:00.0,1,1.037657857
2000-1-1 00:00.0,1,1.121152639
2000-1-1 00:00.0,1,1.043306231
2000-1-1 00:00.0,1,1.016280055
2000-1-1 00:00.0,1,0.942625582
2000-1-1 00:00.0,1,0.986575902
2000-1-1 00:00.0,1,1.02406168
2000-1-1 00:00.0,1,1.016153455
2000-1-1 00:00.0,1,1.074044108
2000-1-1 00:00.0,1,1.079714179
2000-1-1 00:00.0,1,1.095030904
2000-1-1 00:00.0,1,1.025343776
2000-1-1 00:00.0,1,1.015969634
2000-1-1 00:00.0,1,0.998523474
2000-1-1 00:00.0,1,0.956350088
2000-1-1 00:00.0,1,1.008602381
2000-1-1 00:00.0,1,1.042739391
2000-1-1 00:00.0,1,1.064665794
2000-1-1 00:00.0,1,1.042672157
2000-1-1 00:00.0,1,1.035696387
2000-1-1 00:00.0,1,1.060808301
2000-1-1 00:00.0,1,0.958675861
2000-1-1 00:00.0,1,0.989051819
2000-1-1 00:00.0,1,0.984978139
2000-1-1 00:00.0,1,1.023017883
2000-1-1 00:00.0,1,0.99636662
2000-1-1 00:00.0,1,1.053289175
2000-1-1 00:00.0,1,1.085149884
2000-1-1 00:00.0,1,1.003386974
2000-1-1 00:00.0,1,1.036841869
2000-1-1 00:00.0,1,1.039915562
2000-1-1 00:00.0,1,1.077197909
2000-1-1 00:00.0,1,0.998822153
2000-1-1 00:00.0,1,0.991924226
2000-1-1 00:00.0,1,0.997120261
2000-1-1 00:00.0,1,1.01668787
2000-1-1 00:00.0,1,1.089371085
2000-1-1 00:00.0,1,0.995343745
2000-1-1 00:00.0,1,0.836786568
2000-1-1 00:00.0,1,0.773009181
2000-1-1 00:00.0,1,0.776313126
2000-1-1 00:00.0,1,0.724936545
2000-1-1 00:00.0,1,0.68063724
2000-1-1 00:00.0,1,0.660385489
2000-1-1 00:00.0,1,0.651723385
2000-1-1 00:00.0,1,0.618471861
2000-1-1 00:00.0,1,0.619791567
2000-1-1 00:00.0,1,0.655334592
2000-1-1 00:00.0,1,0.703619778
2000-1-1 00:00.0,1,0.633083701
2000-1-1 00:00.0,1,0.638115704
2000-1-1 00:00.0,1,0.616053343
2000-1-1 00:00.0,1,0.609171748
2000-1-1 00:00.0,1,0.606127441
2000-1-1 00:00.0,1,0.632148802
2000-1-1 00:00.0,1,0.651442885
2000-1-1 00:00.0,1,0.639238834
2000-1-1 00:00.0,1,0.604079545
2000-1-1 00:00.0,1,0.610219955
2000-1-1 00:00.0,1,0.604320884
2000-1-1 00:00.0,1,0.59871012
2000-1-1 00:00.0,1,0.643688142
2000-1-1 00:00.0,1,0.648932576
2000-1-1 00:00.0,1,0.625957251
2000-1-1 00:00.0,1,0.582981884
2000-1-1 00:00.0,1,0.596550107
2000-1-1 00:00.0,1,0.603005588
2000-1-1 00:00.0,1,0.643440902
2000-1-1 00:00.0,1,0.803767502
2000-1-1 00:00.0,1,0.906400561
2000-1-1 00:00.0,1,1.017199874
2000-1-1 00:00.0,1,0.977057695
2000-1-1 00:00.0,1,1.125055671
2000-1-1 00:00.0,1,1.057367325
2000-1-1 00:00.0,1,1.075992465
2000-1-1 00:00.0,1,1.06580472
2000-1-1 00:00.0,1,1.037192225
2000-1-1 00:00.0,1,1.055827856
2000-1-1 00:00.0,1,0.978627264
2000-1-1 00:00.0,1,1.079327941
2000-1-1 00:00.0,1,0.998540223
2000-1-1 00:00.0,1,1.063555479
2000-1-1 00:00.0,1,0.991866708
2000-1-1 00:00.0,1,1.046351314
2000-1-1 00:00.0,1,0.951431453
2000-1-1 00:00.0,1,0.925859034
2000-1-1 00:00.0,1,0.944387138
2000-1-1 00:00.0,1,0.881192088
2000-1-1 00:00.0,1,0.974914908
2000-1-1 00:00.0,1,0.914831936
2000-1-1 00:00.0,1,1.047520757
2000-1-1 00:00.0,1,0.967827678
2000-1-1 00:00.0,1,0.96794194
2000-1-1 00:00.0,1,0.937401175
2000-1-1 00:00.0,1,0.948818028
2000-1-1 00:00.0,1,0.946636975
2000-1-1 00:00.0,1,0.916473687
2000-1-1 00:00.0,1,1.002967238
2000-1-1 00:00.0,1,0.934406638
2000-1-1 00:00.0,1,0.967838883
2000-1-1 00:00.0,1,0.95212996
2000-1-1 00:00.0,1,0.969373286
2000-1-1 00:00.0,1,0.962578356
2000-1-1 00:00.0,1,0.938942134
2000-1-1 00:00.0,1,0.923371434
2000-1-1 00:00.0,1,1.020565748
2000-1-1 00:00.0,1,0.898730755
2000-1-1 00:00.0,1,1.031538606
2000-1-1 00:00.0,1,0.950259387
2000-1-1 00:00.0,1,0.967063725
2000-1-1 00:00.0,1,0.831514478
2000-1-1 00:00.0,1,0.874586105
2000-1-1 00:00.0,1,0.838086128
2000-1-1 00:00.0,1,0.827993333
2000-1-1 00:00.0,1,0.888411582
2000-1-1 00:00.0,1,0.854789555
2000-1-1 00:00.0,1,0.877965271
2000-1-1 00:00.0,1,0.780978322
2000-1-1 00:00.0,1,0.824007034
2000-1-1 00:00.0,1,0.736549318
2000-1-1 00:00.0,1,0.671090662
2000-1-1 00:00.0,1,0.689169049
2000-1-1 00:00.0,1,0.671344697
2000-1-1 00:00.0,1,0.666347384
2000-1-1 00:00.0,1,0.658337057
2000-1-1 00:00.0,1,0.675492585
2000-1-1 00:00.0,1,0.674354911
2000-1-1 00:00.0,1,0.609781563
2000-1-1 00:00.0,1,0.628788412
2000-1-1 00:00.0,1,0.585186839
2000-1-1 00:00.0,1,0.61771518
2000-1-1 00:00.0,1,0.596122921
2000-1-1 00:00.0,1,0.622280955
2000-1-1 00:00.0,1,0.620364487
2000-1-1 00:00.0,1,0.556006134
2000-1-1 00:00.0,1,0.580254614
2000-1-1 00:00.0,1,0.542234957
2000-1-1 00:00.0,1,0.56849587
2000-1-1 00:00.0,1,0.556173444
2000-1-1 00:00.0,1,0.610417306
2000-1-1 00:00.0,1,0.582580209
2000-1-1 00:00.0,1,0.538187802
2000-1-1 00:00.0,1,0.542134047
2000-1-1 00:00.0,1,0.527160168
2000-1-1 00:00.0,1,0.583265066
2000-1-1 00:00.0,1,0.570460975
2000-1-1 00:00.0,1,0.597191095
2000-1-1 00:00.0,1,0.545664191
2000-1-1 00:00.0,1,0.511959851
2000-1-1 00:00.0,1,0.563878655
2000-1-1 00:00.0,1,0.576031923
2000-1-1 00:00.0,1,0.605897486
2000-1-1 00:00.0,1,0.566661417
2000-1-1 00:00.0,1,0.597495854
2000-1-1 00:00.0,1,0.574786127
2000-1-1 00:00.0,1,0.535180271
2000-1-1 00:00.0,2,0.587222934
2000-1-1 00:00.0,2,0.55359149
2000-1-1 00:00.0,2,0.55587852
2000-1-1 00:00.0,2,0.597626209
2000-1-1 00:00.0,2,0.567929447
2000-1-1 00:00.0,2,0.580894768
2000-1-1 00:00.0,2,0.524308324
2000-1-1 00:00.0,2,0.524397433
2000-1-1 00:00.0,2,0.558472812
2000-1-1 00:00.0,2,0.574697912
2000-1-1 00:00.0,2,0.591453135
2000-1-1 00:00.0,2,0.532481611
2000-1-1 00:00.0,2,0.552603126
2000-1-1 00:00.0,2,0.516813219
2000-1-1 00:00.0,2,0.549295604
2000-1-1 00:00.0,2,0.565089464
2000-1-1 00:00.0,2,0.589579344
2000-1-1 00:00.0,2,0.555179179
2000-1-1 00:00.0,2,0.521140635
2000-1-1 00:00.0,2,0.544835925
2000-1-1 00:00.0,2,0.538609505
2000-1-1 00:00.0,2,0.559006512
2000-1-1 00:00.0,2,0.582911015
2000-1-1 00:00.0,2,0.584230185
2000-1-1 00:00.0,2,0.54297924
2000-1-1 00:00.0,2,0.522141337
2000-1-1 00:00.0,2,0.532960117
2000-1-1 00:00.0,2,0.59563601
2000-1-1 00:00.0,2,0.573809683
2000-1-1 00:00.0,2,0.568280995
2000-1-1 00:00.0,2,0.546259761
2000-1-1 00:00.0,2,0.527971268
2000-1-1 00:00.0,2,0.561798871
2000-1-1 00:00.0,2,0.562235534
2000-1-1 00:00.0,2,0.61602205
2000-1-1 00:00.0,2,0.564430237
2000-1-1 00:00.0,2,0.538101792
2000-1-1 00:00.0,2,0.548326731
2000-1-1 00:00.0,2,0.555628657
2000-1-1 00:00.0,2,0.596317351
2000-1-1 00:00.0,2,0.563033581
2000-1-1 00:00.0,2,0.573309124
2000-1-1 00:00.0,2,0.53847599
2000-1-1 00:00.0,2,0.537677944
2000-1-1 00:00.0,2,0.569547474
2000-1-1 00:00.0,2,0.586629093
2000-1-1 00:00.0,2,0.573298454
2000-1-1 00:00.0,2,0.525587261
2000-1-1 00:00.0,2,0.547626138
2000-1-1 00:00.0,2,0.551466525
2000-1-1 00:00.0,2,0.558835506
2000-1-1 00:00.0,2,0.581884384
2000-1-1 00:00.0,2,0.573135316
2000-1-1 00:00.0,2,0.545673907
2000-1-1 00:00.0,2,0.524922192
2000-1-1 00:00.0,2,0.57034409
2000-1-1 00:00.0,2,0.61804235
2000-1-1 00:00.0,2,0.709330142
2000-1-1 00:00.0,2,0.624049723
2000-1-1 00:00.0,2,0.83163774
2000-1-1 00:00.0,2,0.546137035
2000-1-1 00:00.0,2,0.755654931
2000-1-1 00:00.0,2,0.627970934
2000-1-1 00:00.0,2,0.756911874
2000-1-1 00:00.0,2,0.744709551
2000-1-1 00:00.0,2,0.742795408
2000-1-1 00:00.0,2,0.777575076
2000-1-1 00:00.0,2,0.681238174
2000-1-1 00:00.0,2,0.727019548
2000-1-1 00:00.0,2,0.621150196
2000-1-1 00:00.0,2,0.857276857
2000-1-1 00:00.0,2,0.660889208
2000-1-1 00:00.0,2,0.81019789
2000-1-1 00:00.0,2,0.677515745
2000-1-1 00:00.0,2,0.816117823
2000-1-1 00:00.0,2,0.621005177
2000-1-1 00:00.0,2,0.817162275
2000-1-1 00:00.0,2,0.713242888
2000-1-1 00:00.0,2,0.69997859
2000-1-1 00:00.0,2,0.727541864
2000-1-1 00:00.0,2,0.670060694
2000-1-1 00:00.0,2,0.847909331
2000-1-1 00:00.0,2,0.639168084
2000-1-1 00:00.0,2,0.838760436
2000-1-1 00:00.0,2,0.625010788
2000-1-1 00:00.0,2,0.780727506
2000-1-1 00:00.0,2,0.662495613
2000-1-1 00:00.0,2,0.745590866
2000-1-1 00:00.0,2,0.785767913
